,codigoSitio,NombreSitio,NombreProyecto,Region,Vendor,EstadoIM,FechaEstadoIM,fechaRFPSIM,fechaRFISIM,fechaRFASIM,fechaRFTSIM,fechaOASIM,fecha
5540,NPU097,Highland Park,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:56,,2021-10-04 16:42:28,2021-10-04 16:42:28,2021-10-05 15:44:40,2021-10-05 15:47:56,04/10/2021
5541,NPU097,Highland Park,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:56,,2021-10-04 16:42:28,2021-10-04 16:42:28,2021-10-05 15:44:40,2021-10-05 15:47:56,04/10/2021
5542,NPU1579,MARTÍNEZ FRERS,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:56,,2021-10-04 14:51:57,2021-10-04 14:51:57,2021-10-05 15:44:40,2021-10-05 15:47:56,04/10/2021
5543,NPU1579,MARTÍNEZ FRERS,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:56,,2021-10-04 14:51:57,2021-10-04 14:51:57,2021-10-05 15:44:40,2021-10-05 15:47:56,04/10/2021
5544,NPU1581,PUENTE DEL TALAR 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:56,,2021-10-04 14:51:58,2021-10-04 14:51:58,2021-10-05 15:44:40,2021-10-05 15:47:56,04/10/2021
5545,NPU1581,PUENTE DEL TALAR 2,NB_IOT,AMBA,Huawei,OA,2021-10-05 15:47:56,,2021-10-04 14:51:58,2021-10-04 14:51:58,2021-10-05 15:44:40,2021-10-05 15:47:56,04/10/2021
5546,NPU280,Parador Lima Limó,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 14:55:36,2021-10-19 14:55:37,2021-10-20 10:44:24,2021-10-20 10:45:08,19/10/2021
5547,NPU280,Parador Lima Limó,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 14:55:36,2021-10-19 14:55:37,2021-10-20 10:44:24,2021-10-20 10:45:08,19/10/2021
5548,NPU527,Pilar Plaza Luis Saglietti,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 14:59:20,2021-10-19 14:59:20,2021-10-20 10:44:24,2021-10-20 10:45:08,19/10/2021
5549,NPU527,Pilar Plaza Luis Saglietti,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 14:59:20,2021-10-19 14:59:20,2021-10-20 10:44:24,2021-10-20 10:45:08,19/10/2021
5550,NPU541,Edenor Rolon,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 15:00:37,2021-10-19 15:00:37,2021-10-20 10:44:24,2021-10-20 10:45:08,19/10/2021
5551,NPU541,Edenor Rolon,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 15:00:37,2021-10-19 15:00:37,2021-10-20 10:44:24,2021-10-20 10:45:08,19/10/2021
5552,NPU687,Fabrica Rowa,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 10:33:16,2021-10-19 10:33:16,2021-10-20 10:44:24,2021-10-20 10:45:08,19/10/2021
5553,NPU687,Fabrica Rowa,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 10:33:16,2021-10-19 10:33:16,2021-10-20 10:44:24,2021-10-20 10:45:08,19/10/2021
5554,NPU732,Nextel Panamericana,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 11:49:15,2021-10-19 11:49:15,2021-10-20 10:44:25,2021-10-20 10:45:08,19/10/2021
5555,NPU732,Nextel Panamericana,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 11:49:15,2021-10-19 11:49:15,2021-10-20 10:44:25,2021-10-20 10:45:08,19/10/2021
5556,OPU180,Cementerio de Tres de Febrero,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-20 10:44:25,2021-10-20 10:44:25,2021-10-20 10:44:25,2021-10-20 10:45:08,20/10/2021
5557,OPU180,Cementerio de Tres de Febrero,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-20 10:44:25,2021-10-20 10:44:25,2021-10-20 10:44:25,2021-10-20 10:45:08,20/10/2021
5558,OPU2025,PILAR 5 MUDANZA,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 16:59:18,2021-10-19 16:59:18,2021-10-20 10:44:25,2021-10-20 10:45:08,19/10/2021
5559,OPU2025,PILAR 5 MUDANZA,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 16:59:18,2021-10-19 16:59:18,2021-10-20 10:44:25,2021-10-20 10:45:08,19/10/2021
5560,OPU2031,MORENO BARRIO ATALAYA,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 16:59:18,2021-10-19 16:59:18,2021-10-20 10:44:25,2021-10-20 10:45:08,19/10/2021
5561,OPU2031,MORENO BARRIO ATALAYA,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 16:59:18,2021-10-19 16:59:18,2021-10-20 10:44:25,2021-10-20 10:45:08,19/10/2021
5562,OPU2034,Moreno Plaza 81,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 16:59:18,2021-10-19 16:59:18,2021-10-20 10:44:26,2021-10-20 10:45:08,19/10/2021
5563,OPU2034,Moreno Plaza 81,NB_IOT,AMBA,Huawei,OA,2021-10-20 10:45:08,,2021-10-19 16:59:18,2021-10-19 16:59:18,2021-10-20 10:44:26,2021-10-20 10:45:08,19/10/2021
5564,OPU304,Arroyo La Choza  Opu304,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:58,,2021-10-20 12:55:33,2021-10-20 12:55:33,2021-10-21 15:56:58,2021-10-21 15:56:58,20/10/2021
5565,OPU304,Arroyo La Choza  Opu304,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:58,,2021-10-20 12:55:33,2021-10-20 12:55:33,2021-10-21 15:56:58,2021-10-21 15:56:58,20/10/2021
5566,OPU362,Moreno Rio Reconquista,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:58,,2021-10-20 12:55:34,2021-10-20 12:55:34,2021-10-21 15:56:58,2021-10-21 15:56:58,20/10/2021
5567,OPU362,Moreno Rio Reconquista,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:58,,2021-10-20 12:55:34,2021-10-20 12:55:34,2021-10-21 15:56:58,2021-10-21 15:56:58,20/10/2021
5568,OPU401,Rafael Castillo El Porvenir,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:58,,2021-10-20 12:55:34,2021-10-20 12:55:34,2021-10-21 15:56:58,2021-10-21 15:56:58,20/10/2021
5569,OPU401,Rafael Castillo El Porvenir,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:58,,2021-10-20 12:55:34,2021-10-20 12:55:34,2021-10-21 15:56:58,2021-10-21 15:56:58,20/10/2021
5570,OPU629,Moreno Plaza 61,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:59,,2021-10-20 12:55:34,2021-10-20 12:55:34,2021-10-21 15:56:59,2021-10-21 15:56:59,20/10/2021
5571,OPU629,Moreno Plaza 61,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:59,,2021-10-20 12:55:34,2021-10-20 12:55:34,2021-10-21 15:56:59,2021-10-21 15:56:59,20/10/2021
5572,OPU914,Hospital Del Niño De San Justo,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:59,,2021-10-20 12:49:13,2021-10-20 12:49:13,2021-10-21 15:56:59,2021-10-21 15:56:59,20/10/2021
5573,OPU914,Hospital Del Niño De San Justo,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:59,,2021-10-20 12:49:13,2021-10-20 12:49:13,2021-10-21 15:56:59,2021-10-21 15:56:59,20/10/2021
5574,OPU915,Merlo Barrio La Teja,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:59,,2021-10-20 12:49:13,2021-10-20 12:49:13,2021-10-21 15:56:59,2021-10-21 15:56:59,20/10/2021
5575,OPU915,Merlo Barrio La Teja,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:59,,2021-10-20 12:49:13,2021-10-20 12:49:13,2021-10-21 15:56:59,2021-10-21 15:56:59,20/10/2021
5576,OPU924,Parque Gaona Sur,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:59,,2021-10-20 12:49:13,2021-10-20 12:49:13,2021-10-21 15:56:59,2021-10-21 15:56:59,20/10/2021
5577,OPU924,Parque Gaona Sur,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:59,,2021-10-20 12:49:13,2021-10-20 12:49:13,2021-10-21 15:56:59,2021-10-21 15:56:59,20/10/2021
5578,SPU1108,Nextel Puente De La Noria,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:59,,2021-10-20 15:59:46,2021-10-20 15:59:46,2021-10-21 15:56:59,2021-10-21 15:56:59,20/10/2021
5579,SPU1108,Nextel Puente De La Noria,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:56:59,,2021-10-20 15:59:46,2021-10-20 15:59:46,2021-10-21 15:56:59,2021-10-21 15:56:59,20/10/2021
5580,SPU1125,Estacion Pasco Norte,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:57:00,,2021-10-20 15:24:28,2021-10-20 15:24:28,2021-10-21 15:57:00,2021-10-21 15:57:00,20/10/2021
5581,SPU1125,Estacion Pasco Norte,NB_IOT,AMBA,Huawei,OA,2021-10-21 15:57:00,,2021-10-20 15:24:28,2021-10-20 15:24:28,2021-10-21 15:57:00,2021-10-21 15:57:00,20/10/2021
5582,NPU253,Segunda Seccion,NB_IOT,AMBA,Huawei,RFA,2021-10-20 15:58:28,,2021-10-20 15:58:28,2021-10-20 15:58:28,,,20/10/2021
5583,NPU253,Segunda Seccion,NB_IOT,AMBA,Huawei,RFA,2021-10-20 15:58:28,,2021-10-20 15:58:28,2021-10-20 15:58:28,,,20/10/2021
5584,NPU550,Teco Campana Repetidora,NB_IOT,AMBA,Huawei,OA,2021-10-27 09:48:28,,2021-10-20 15:58:28,2021-10-20 15:58:28,2021-10-27 09:48:19,2021-10-27 09:48:28,20/10/2021
5585,NPU550,Teco Campana Repetidora,NB_IOT,AMBA,Huawei,OA,2021-10-27 09:48:28,,2021-10-20 15:58:28,2021-10-20 15:58:28,2021-10-27 09:48:19,2021-10-27 09:48:28,20/10/2021
336,A21-S301,Salta San Martin 2,ActivacionLTE850,MEDI,Huawei,RFA,2021-09-28 15:06:46,,2021-09-28 15:06:09,2021-09-28 15:06:46,,,28/09/2021
407,A10-S050,Los Varela,ActivacionLTE850,MEDI,Huawei,OA,2021-10-05 09:45:42,,2021-10-05 09:43:56,2021-10-05 09:44:39,2021-10-05 09:45:03,2021-10-05 09:45:42,05/10/2021
467,A11-S139,Rio Seco,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 16:54:02,2021-09-24 16:54:56,2021-09-27 14:33:22,2021-09-30 00:00:00,24/09/2021
468,A11-S123,El Naranjo,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 16:56:56,2021-09-24 16:57:36,2021-09-27 10:24:08,2021-09-30 00:00:00,24/09/2021
469,A21-S532,Tilcalra Central Teco,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 17:43:22,2021-09-23 17:53:39,2021-09-27 15:04:22,2021-09-30 00:00:00,23/09/2021
470,A21-S057,Tilcara Rep.,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 16:59:30,2021-09-24 17:00:08,2021-09-27 12:26:27,2021-09-30 00:00:00,24/09/2021
471,A21-S050,El Aguilar,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 16:30:08,2021-09-24 16:30:34,2021-09-27 11:20:56,2021-09-30 00:00:00,24/09/2021
472,A11-S041,La Ramada,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 17:43:31,2021-09-23 17:53:46,2021-09-27 14:20:04,2021-09-30 00:00:00,23/09/2021
473,A10-S099,Miraflores,ActivacionLTE850,MEDI,Huawei,OA,2021-10-22 16:30:20,,2021-10-19 16:29:11,2021-10-19 16:30:01,2021-10-20 16:49:15,2021-10-22 16:30:20,19/10/2021
476,A11-S232,El Molino,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 17:01:54,2021-09-24 17:02:38,2021-09-27 10:32:21,2021-09-30 00:00:00,24/09/2021
477,A11-S249,Cooperativa La Ramada,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 17:04:18,2021-09-24 17:04:58,2021-09-27 10:44:06,2021-09-30 00:00:00,24/09/2021
478,A11-S044,El Cortaderal Repetidora,ActivacionLTE850,MEDI,Huawei,RFA,2021-10-29 15:44:13,,2021-10-29 15:43:23,2021-10-29 15:44:13,,,29/10/2021
479,A11-S084,Rumi Punco,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 17:24:03,2021-09-24 17:24:41,2021-09-27 10:02:41,2021-09-30 00:00:00,24/09/2021
480,A11-S110,Monte Bello,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 17:26:44,2021-09-24 17:27:25,2021-09-27 10:17:09,2021-09-30 00:00:00,24/09/2021
481,A11-S071,Raco,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 17:30:15,2021-09-24 17:30:53,2021-09-27 14:22:24,2021-09-30 00:00:00,24/09/2021
482,A11-S586,Tapia,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-27 14:15:07,2021-09-27 14:18:06,2021-09-28 09:56:47,2021-09-30 00:00:00,27/09/2021
483,A11-S202,Aguilares Deportivo,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 20:11:42,2021-09-23 20:18:08,2021-09-27 11:54:05,2021-09-30 00:00:00,23/09/2021
484,A11-S043,Aguilares 2,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 20:15:01,2021-09-23 20:18:15,2021-09-24 00:00:00,2021-09-30 00:00:00,23/09/2021
485,A11-S053,Aguilares,ActivacionLTE850,MEDI,Huawei,RFT,2021-10-04 10:35:09,,2021-09-23 20:15:10,2021-09-23 20:18:23,2021-10-04 10:35:09,,23/09/2021
486,A11-S203,Aguilares Zona Sur,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 20:15:18,2021-09-23 20:18:30,2021-09-27 11:59:40,2021-09-30 00:00:00,23/09/2021
487,A11-S283,Aguilares 5,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 20:15:28,2021-09-23 20:18:36,2021-09-27 12:04:09,2021-09-30 00:00:00,23/09/2021
488,A23-S033,La Union,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 17:35:20,2021-09-24 17:35:59,2021-09-27 12:22:39,2021-09-30 00:00:00,24/09/2021
489,A21-S008,Caimancito,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 17:38:22,2021-09-24 17:39:10,2021-09-27 11:10:46,2021-09-30 00:00:00,24/09/2021
491,A12-S001,Taco Pozo,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 20:12:18,2021-09-23 20:13:23,2021-09-24 00:00:00,2021-09-30 00:00:00,23/09/2021
492,A15-S064,Taco Pozo 3,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 17:44:03,2021-09-23 17:53:57,2021-09-27 14:42:04,2021-09-30 00:00:00,23/09/2021
493,A21-S082,Santa Clara,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 17:44:32,2021-09-23 17:54:03,2021-09-27 15:03:01,2021-09-30 00:00:00,23/09/2021
741,A11-S052,Guampacha,ActivacionLTE850,MEDI,Huawei,OA,2021-10-22 12:25:11,,2021-10-20 16:27:51,2021-10-22 12:17:12,2021-10-22 12:23:45,2021-10-22 12:25:11,22/10/2021
743,A23-S015,Rivadavia,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 17:44:39,2021-09-23 17:54:10,2021-09-27 14:56:56,2021-09-30 00:00:00,23/09/2021
744,A21-S012,Yuto,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-27 15:12:52,2021-09-27 15:13:18,2021-09-30 14:41:20,2021-09-30 00:00:00,27/09/2021
745,A15-S019,El Galpon,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 17:54:25,2021-09-23 20:08:24,2021-09-27 14:50:26,2021-09-30 00:00:00,23/09/2021
746,A15-S014,El Tala,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 17:54:31,2021-09-23 20:08:32,2021-09-27 14:43:39,2021-09-30 00:00:00,23/09/2021
751,A11-S120,Choromoro,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 19:21:03,2021-09-24 19:21:45,2021-09-27 10:20:46,2021-09-30 00:00:00,24/09/2021
752,A21-S081,Maimara,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 19:24:05,2021-09-24 19:24:51,2021-09-27 11:17:24,2021-09-30 00:00:00,24/09/2021
753,A03-S382,San Jose,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-27 14:15:13,2021-09-27 14:17:59,2021-09-28 09:51:34,2021-09-30 00:00:00,27/09/2021
754,A15-S016,Rio Piedras,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 19:26:57,2021-09-24 19:27:25,2021-09-27 10:52:26,2021-09-30 00:00:00,24/09/2021
755,A11-S037,Ingenio Leales,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 17:54:39,2021-09-23 20:08:39,2021-09-27 09:54:14,2021-09-30 00:00:00,23/09/2021
756,A23-S037,Piquirenda,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 20:12:25,2021-09-23 20:13:35,2021-09-27 14:58:31,2021-09-30 00:00:00,23/09/2021
757,A21-S588,Autopista Ruta 9,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 17:54:47,2021-09-23 20:08:45,2021-09-27 14:55:30,2021-09-30 00:00:00,23/09/2021
758,A15-S026,El Infiernillo,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 19:28:57,2021-09-24 19:29:25,2021-09-27 11:01:35,2021-09-30 00:00:00,24/09/2021
759,A15-S018,El Naranjo,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 19:31:11,2021-09-24 19:31:43,2021-09-27 10:58:06,2021-09-30 00:00:00,24/09/2021
760,A21-S088,Arroyo Puerta Chica,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-23 17:54:53,2021-09-23 20:08:51,2021-09-27 14:53:17,2021-09-30 00:00:00,23/09/2021
761,A21-S072,Palomitas,ActivacionLTE850,MEDI,Huawei,OA,2021-09-30 00:00:00,,2021-09-24 14:49:17,2021-09-24 14:49:44,2021-09-27 12:36:05,2021-09-30 00:00:00,24/09/2021
